num_epochs,activation_function,hidden_size,param_mean,param_std,delta,gamma,train_accuracy,train loss,validation_accuracy,validation_loss,bound,train_loss
75,Tanh,[200],0,0.001,0.3,0.1,99.6808,,99.6144,0.05782278785777556,112.1498182621363,0.05543452686671511
75,Tanh,[200],0,0.001,0.3,0.2,99.6808,,99.6144,0.05782278785777556,52.14144406232223,0.05543452686671511
75,Tanh,[200],0,0.001,0.3,0.3,99.6808,,99.6144,0.05782278785777556,33.137277326739905,0.05543452686671511
75,Tanh,[200],0,0.001,0.3,0.4,99.6808,,99.6144,0.05782278785777556,23.960088879293853,0.05543452686671511
75,Tanh,[200],0,0.001,0.3,0.5,99.6808,,99.6144,0.05782278785777556,18.607616954887234,0.05543452686671511
75,Tanh,[200],0,0.001,0.4,0.1,99.6808,,99.6144,0.05782278785777556,112.14981801638659,0.05543452686671511
75,Tanh,[200],0,0.001,0.4,0.2,99.6808,,99.6144,0.05782278785777556,52.14144353367711,0.05543452686671511
75,Tanh,[200],0,0.001,0.4,0.3,99.6808,,99.6144,0.05782278785777556,33.13727649467904,0.05543452686671511
75,Tanh,[200],0,0.001,0.4,0.4,99.6808,,99.6144,0.05782278785777556,23.960087727842915,0.05543452686671511
75,Tanh,[200],0,0.001,0.4,0.5,99.6808,,99.6144,0.05782278785777556,18.607615470432147,0.05543452686671511
